FAMILIA,NOMBRE CIENTIFICO,NOMBRE COMUN,STATUS,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,T-9,mes,año,TOTALES
HIRUNDINIDAE,Pygochelidon cyanoleuca,Santa Rosita,Residente,21.0,0.0,21.0,0.0,27.0,0.0,36.0,11.0,12.0,JUNIO,2020,128.0
TROGLODYTIDAE,Troglodytes aedon,Cucarachero,Residente,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,JUNIO,2020,2.0
MIMIDAE,Mimus longicaudatus,Chisco,Residente,0.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,1.0,JUNIO,2020,11.0
MOTACILLIDAE,Anthus peruvianus,"Chichirre, cachirla amarilla",Residente,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,JUNIO,2020,3.0
THRAUPIDAE,Sicalis luteola,Triguero común,Residente,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,JUNIO,2020,18.0
THRAUPIDAE,Volatinia jacarina,Saltapalito,Residente,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,JUNIO,2020,8.0
THRAUPIDAE,Thraupis episcopus,"Violinista celeste, Luisa",Migratorio Local,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,JUNIO,2020,1.0
ICTERIDAE,Dives warszewiczi,"Tordo grande, tordo negro",Migratorio Local,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,13.0,JUNIO,2020,23.0
ICTERIDAE,Molothrus bonariensis,Tordo parásito,Residente,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,JUNIO,2020,1.0
ICTERIDAE,Chrysomus icterocephalus,Tordo amazónico cabeza amarilla,Residente,0.0,0.0,0.0,0.0,3.0,0.0,36.0,0.0,0.0,JUNIO,2020,39.0
ICTERIDAE,Sturnella bellicosa,"Huanchaco, Pecho colorado",Residente,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,JUNIO,2020,4.0
PASSERIDAE,Passer domesticus,Gorrion europeo,Residente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,JUNIO,2020,24.0
